Start,End,Open,High,Low,Close,Volume,Market Cap,TVL
03-02-2023,04-02-2023,5.432614209,5.959935958,5.415713798,5.942141061,4272645.11,69272392.09,911157081.4
02-02-2023,03-02-2023,5.373178563,5.746361205,5.373178563,5.432614209,3126038.235,67063635.05,901028049.7
01-02-2023,02-02-2023,5.144027752,5.382423812,4.991012461,5.373178563,2063806.979,62491633.91,897093832.3
31-01-2023,01-02-2023,4.955670476,5.221462001,4.952750202,5.128940897,2247822.158,61435230.55,870355186.5
30-01-2023,31-01-2023,5.38257762,5.456813994,4.920649548,4.950310143,2947522.935,62260779.26,847415141.7
29-01-2023,30-01-2023,5.306754657,5.451172806,5.28435724,5.38257762,1588911.424,65375949.03,905681218.4
28-01-2023,29-01-2023,5.36716453,5.415606695,5.239331348,5.303353908,1607575.268,64728423.43,883038072
27-01-2023,28-01-2023,5.330528062,5.432748421,5.216464694,5.375892261,2284259.916,64335304.19,886221353.5
26-01-2023,27-01-2023,5.348445701,5.403737165,5.214835395,5.332394628,2578261.299,64787501.11,871860340
25-01-2023,26-01-2023,5.201474997,5.406801208,5.138419821,5.357983093,6010157.829,64153663.76,888193043.7
24-01-2023,25-01-2023,5.123473276,5.716335366,5.107719525,5.201474997,4752534.142,65464092.99,873729729.6
23-01-2023,24-01-2023,4.955267614,5.145607601,4.943603081,5.123473276,1807591.129,61253750.08,881616816.8
22-01-2023,23-01-2023,4.939286012,5.057740819,4.866132971,4.957922224,1609992.718,60671152.18,879767861
21-01-2023,22-01-2023,5.005367148,5.120976165,4.939589025,4.939589025,2398407.734,61345936.88,879179706.9
20-01-2023,21-01-2023,4.787828746,5.038078409,4.713155607,4.995339864,1237781.361,58649739.91,882651869.5
19-01-2023,20-01-2023,4.569266631,4.830665518,4.554090488,4.782135878,1873332.534,57017973.64,834172927.6
18-01-2023,19-01-2023,4.831491441,4.885004549,4.47626108,4.570288467,1610418.807,58096556.42,816898131.6
17-01-2023,18-01-2023,4.831780172,4.975694585,4.756260048,4.831491441,1846120.521,59199275.49,836283771.7
16-01-2023,17-01-2023,5.02986702,5.141389311,4.784262849,4.831780172,2271287.752,59927667.32,834724829.8
15-01-2023,16-01-2023,4.862906975,5.105860881,4.780674238,5.02986702,2521224.801,59504493.31,811057895.3
14-01-2023,15-01-2023,4.612062739,5.09894136,4.497355169,4.862906975,4820463.674,58795682.73,802953731.7
13-01-2023,14-01-2023,4.49357759,4.679664368,4.44016669,4.612062739,1545919.587,55395060.69,809837769.3
12-01-2023,13-01-2023,4.370097118,4.510671646,4.322337501,4.49357759,1216471.644,53481857.24,758638407.5
11-01-2023,12-01-2023,4.393304827,4.395790961,4.19067448,4.370097118,1039315.847,52338477.24,729253115
10-01-2023,11-01-2023,4.356049935,4.402341968,4.269828026,4.393399615,1304012.323,52555551.6,705706550.4
09-01-2023,10-01-2023,4.386053306,4.51811945,4.348783355,4.348783355,1283898.236,53764923.8,700964640.5
08-01-2023,09-01-2023,4.284649208,4.386106909,4.242719382,4.386053306,886307.3712,52287982.93,709600007.7
07-01-2023,08-01-2023,4.29626739,4.32675508,4.195418338,4.284649208,1974805.884,51831910.12,686683268.3
06-01-2023,07-01-2023,4.15365177,4.372668478,4.128240968,4.286369493,2869090.77,51224238.64,684457970.3
05-01-2023,06-01-2023,4.012099121,4.187723974,3.977539243,4.144350259,1094794.973,49534681.31,679674341
04-01-2023,05-01-2023,3.967975663,4.093023134,3.963710162,4.005117486,1194613.446,49037794.67,683100721.8
03-01-2023,04-01-2023,3.972535003,4.052711233,3.928611683,3.967975663,1318753.345,48338052.76,659807970.3
02-01-2023,03-01-2023,3.849141861,3.977966548,3.826957376,3.970680017,1023335.285,47273898.46,658082276.4
01-01-2023,02-01-2023,3.851618603,3.860088609,3.827139746,3.849141861,1537967.434,46765379.43,653672086.1
31-12-2022,01-01-2023,3.93993674,4.116231218,3.848194227,3.857111927,8617707.586,48040054.88,651052580.6
30-12-2022,31-12-2022,3.804658502,4.530025854,3.758834077,3.94228444,2059089.513,46514368.45,649589314.6
