Start	End	Open	High	Low	Close	Volume	Market Cap	TVL
11/7/2021	12/7/2021	2670.71	2711.16	2618.46	2668.2	79336404.63	2651442649	9628572579
10/7/2021	11/7/2021	2708.348009	2763.83663	2615.22	2670.71	104433494.3	2651179424	9580415471
9/7/2021	10/7/2021	2656.351366	2808.94	2564.19	2716.134421	134513604.8	2651580500	9495613789
8/7/2021	9/7/2021	2857.72483	2859.843201	2606.961648	2655.518654	168234047.7	2667457696	9710457393
7/7/2021	8/7/2021	2747.404652	2933.26	2742.088751	2851.983392	235841971.4	2843351345	10339071274
6/7/2021	7/7/2021	2753.572997	3088.525148	2731.23	2736.227026	198607353.3	2880053973	10045169012
5/7/2021	6/7/2021	2803.664836	2815.07	2643.47	2773.487081	132767636	2714212973	9881185109
4/7/2021	5/7/2021	2637.91	2896.255198	2575.87	2804.989825	111847233.6	2751676673	10154065829
3/7/2021	4/7/2021	2581.765348	2681.7	2532.98	2601.2	106143988.5	2597438738	9808485818
2/7/2021	3/7/2021	2509.1	2588.0949	2420.058852	2580.598391	183148999.2	2468808584	9347147059
1/7/2021	2/7/2021	2665.597554	2843.19	2486.241352	2514.16	282152182.5	2593482142	9612406008
30-06-2021	1/7/2021	2412.507028	2644.691388	2276.65	2644.691388	130181657.8	2353747883	9666069335
29-06-2021	30-06-2021	2213.16	2486.78	2213.16	2414.59467	136598427.6	2351737540	9643812752
28-06-2021	29-06-2021	2125.76	2282.359912	2087.44	2213.24	101477999.9	2148933583	9121832495
27-06-2021	28-06-2021	2004.04	2125.76	1963.44	2125.76	101583322.1	2011167211	8680353790
26-06-2021	27-06-2021	1989.461086	2034.228024	1900.753391	1989.44	135424769.6	1955025698	8581650259
25-06-2021	26-06-2021	2236.2665	2269.904243	1964.61613	1995.915182	125578352.7	2094752783	8672078721
24-06-2021	25-06-2021	2313.37	2319.955202	2079.331381	2235.216344	170179320.6	2190624849	8971549171
23-06-2021	24-06-2021	2260.84	2466.530595	2218.27	2312.64	243766703.7	2348734578	8749299376
